transaction_id,timestamp,payment_method,bank,device_type,amount,status,failure_reason
TXN100973,2025-01-01 15:14:00,Credit Card,Kotak Bank,iOS,1028.92,SUCCESS,
TXN146467,2025-01-01 15:15:00,Wallet,Kotak Bank,iOS,166.31,SUCCESS,
TXN179732,2025-01-01 15:17:00,UPI,ICICI Bank,iOS,519.54,FAILED,NETWORK_ERROR
TXN137427,2025-01-01 15:27:00,Wallet,Kotak Bank,Desktop,2901.65,SUCCESS,
TXN114408,2025-01-01 15:30:00,Debit Card,ICICI Bank,iOS,565.29,SUCCESS,
TXN154008,2025-01-01 15:31:00,Net Banking,Axis Bank,Android,360.89,SUCCESS,
TXN117955,2025-01-01 15:32:00,Credit Card,Yes Bank,iOS,1223.32,SUCCESS,
TXN118398,2025-01-01 15:36:00,UPI,ICICI Bank,Android,4440.72,SUCCESS,
TXN142560,2025-01-01 15:41:00,Net Banking,Kotak Bank,iOS,9998.96,SUCCESS,
TXN143537,2025-01-01 15:43:00,Debit Card,HDFC Bank,iOS,1341.81,SUCCESS,
TXN174054,2025-01-01 15:50:00,UPI,Kotak Bank,iOS,633.72,SUCCESS,
TXN159014,2025-01-01 15:52:00,Credit Card,SBI,iOS,765.25,SUCCESS,
TXN144450,2025-01-01 16:01:00,UPI,SBI,iOS,1369.13,SUCCESS,
TXN157640,2025-01-01 16:01:00,Net Banking,HDFC Bank,Android,831.76,SUCCESS,
TXN115109,2025-01-01 16:16:00,Net Banking,Yes Bank,Android,1148.83,SUCCESS,
TXN128289,2025-01-01 16:23:00,Net Banking,ICICI Bank,Android,256.31,SUCCESS,
TXN171591,2025-01-01 16:28:00,UPI,ICICI Bank,Desktop,2669.5,SUCCESS,
TXN119665,2025-01-01 16:31:00,Wallet,Axis Bank,Android,1823.54,SUCCESS,
TXN148933,2025-01-01 16:41:00,Net Banking,ICICI Bank,iOS,233.81,SUCCESS,
TXN124965,2025-01-01 16:43:00,UPI,SBI,iOS,1162.8,FAILED,OTP_TIMEOUT
TXN101609,2025-01-01 16:47:00,UPI,HDFC Bank,Android,3298.65,SUCCESS,
TXN179868,2025-01-01 16:48:00,Credit Card,Kotak Bank,Desktop,782.4,SUCCESS,
TXN156389,2025-01-01 16:51:00,Net Banking,SBI,iOS,2984.96,SUCCESS,
TXN129075,2025-01-01 16:59:00,Wallet,Yes Bank,iOS,336.59,SUCCESS,
TXN152435,2025-01-01 17:08:00,UPI,HDFC Bank,Android,10582.61,SUCCESS,
TXN142032,2025-01-01 17:10:00,UPI,ICICI Bank,Android,6412.13,SUCCESS,
TXN140738,2025-01-01 17:13:00,UPI,ICICI Bank,Android,2319.53,SUCCESS,
TXN135465,2025-01-01 17:23:00,Credit Card,HDFC Bank,iOS,2153.39,SUCCESS,
TXN165063,2025-01-01 17:28:00,Credit Card,HDFC Bank,Android,1243.19,SUCCESS,
TXN119395,2025-01-01 17:30:00,Credit Card,ICICI Bank,iOS,1974.56,SUCCESS,
TXN164339,2025-01-01 17:36:00,Credit Card,Kotak Bank,Desktop,2102.38,SUCCESS,
TXN127366,2025-01-01 17:54:00,Debit Card,Kotak Bank,Android,539.71,SUCCESS,
TXN125145,2025-01-01 17:54:00,Net Banking,Axis Bank,Android,849.32,SUCCESS,
TXN147953,2025-01-01 18:12:00,Net Banking,HDFC Bank,Android,2369.74,SUCCESS,
TXN112928,2025-01-01 18:23:00,Debit Card,Axis Bank,iOS,372.76,SUCCESS,
TXN172677,2025-01-01 18:25:00,UPI,Kotak Bank,Android,680.2,SUCCESS,
TXN135292,2025-01-01 18:31:00,Credit Card,Yes Bank,Desktop,730.24,SUCCESS,
TXN104937,2025-01-01 18:32:00,Debit Card,Axis Bank,Android,1361.33,SUCCESS,
TXN108087,2025-01-01 18:35:00,Net Banking,ICICI Bank,iOS,4925.51,SUCCESS,
TXN130282,2025-01-01 18:41:00,UPI,HDFC Bank,Desktop,667.35,SUCCESS,
TXN164243,2025-01-01 18:45:00,Debit Card,ICICI Bank,Android,1429.42,SUCCESS,
TXN172793,2025-01-01 18:47:00,UPI,SBI,Android,316.26,FAILED,INSUFFICIENT_FUNDS
TXN148880,2025-01-01 18:47:00,UPI,ICICI Bank,iOS,1956.88,FAILED,BANK_DECLINE
TXN123834,2025-01-01 18:47:00,UPI,Kotak Bank,Android,1216.74,SUCCESS,
TXN170975,2025-01-01 18:49:00,UPI,HDFC Bank,Android,1413.71,SUCCESS,
TXN136909,2025-01-01 18:51:00,Wallet,HDFC Bank,Android,8301.44,SUCCESS,
TXN132130,2025-01-01 18:55:00,UPI,SBI,Desktop,296.17,SUCCESS,
TXN130672,2025-01-01 18:58:00,Wallet,Axis Bank,Android,1587.47,SUCCESS,
TXN139457,2025-01-01 19:14:00,Net Banking,ICICI Bank,iOS,696.07,SUCCESS,
TXN167716,2025-01-01 19:14:00,UPI,Axis Bank,Desktop,1566.61,SUCCESS,
TXN159956,2025-01-01 19:14:00,Credit Card,SBI,Android,1364.22,SUCCESS,
TXN163863,2025-01-01 19:17:00,Net Banking,SBI,Android,1064.29,SUCCESS,
TXN111206,2025-01-01 19:19:00,UPI,Yes Bank,iOS,1897.29,SUCCESS,
TXN139482,2025-01-01 19:27:00,Debit Card,ICICI Bank,Android,3830.94,SUCCESS,
TXN161459,2025-01-01 19:29:00,Credit Card,ICICI Bank,Android,4676.42,SUCCESS,
TXN121066,2025-01-01 19:38:00,Debit Card,Yes Bank,Android,619.04,SUCCESS,
TXN129542,2025-01-01 19:41:00,UPI,HDFC Bank,Android,474.59,SUCCESS,
TXN136395,2025-01-01 19:42:00,Debit Card,SBI,Android,242.83,SUCCESS,
TXN102999,2025-01-01 19:43:00,UPI,SBI,Android,241.58,SUCCESS,
TXN175776,2025-01-01 19:44:00,UPI,Axis Bank,Android,427.9,SUCCESS,
TXN136992,2025-01-01 19:46:00,UPI,HDFC Bank,Android,2582.67,SUCCESS,
TXN137478,2025-01-01 19:47:00,Credit Card,Yes Bank,Android,3296.07,FAILED,INSUFFICIENT_FUNDS
TXN172930,2025-01-01 19:48:00,Debit Card,Yes Bank,Desktop,1065.15,SUCCESS,
TXN164439,2025-01-01 19:51:00,UPI,HDFC Bank,Android,2230.51,SUCCESS,
TXN156148,2025-01-01 19:51:00,Credit Card,Axis Bank,Android,4075.06,SUCCESS,
TXN114416,2025-01-01 19:55:00,UPI,ICICI Bank,iOS,1025.1,SUCCESS,
TXN148904,2025-01-01 20:00:00,Credit Card,ICICI Bank,Android,4065.49,SUCCESS,
TXN151311,2025-01-01 20:02:00,Debit Card,HDFC Bank,iOS,653.12,SUCCESS,
TXN151916,2025-01-01 20:02:00,Credit Card,HDFC Bank,iOS,1901.08,SUCCESS,
TXN178495,2025-01-01 20:04:00,UPI,SBI,iOS,5221.36,SUCCESS,
TXN153155,2025-01-01 20:06:00,UPI,Axis Bank,Android,829.92,SUCCESS,
TXN131718,2025-01-01 20:08:00,Debit Card,SBI,Android,5375.22,SUCCESS,
TXN161612,2025-01-01 20:09:00,Credit Card,SBI,iOS,2906.23,SUCCESS,
TXN130528,2025-01-01 20:15:00,UPI,SBI,iOS,2456.77,SUCCESS,
TXN178505,2025-01-01 20:17:00,UPI,HDFC Bank,Desktop,1373.12,SUCCESS,
TXN101022,2025-01-01 20:18:00,Credit Card,SBI,Android,549.84,SUCCESS,
TXN130702,2025-01-01 20:22:00,Net Banking,Kotak Bank,iOS,2320.56,SUCCESS,
TXN134466,2025-01-01 20:23:00,Wallet,HDFC Bank,Android,4736.29,SUCCESS,
TXN105216,2025-01-01 20:31:00,Net Banking,SBI,Android,718.46,SUCCESS,
TXN136642,2025-01-01 20:33:00,UPI,SBI,Android,512.91,SUCCESS,
TXN128494,2025-01-01 20:40:00,Credit Card,ICICI Bank,Android,4315.82,SUCCESS,
TXN162767,2025-01-01 20:46:00,UPI,ICICI Bank,Desktop,5704.42,SUCCESS,
TXN112048,2025-01-01 20:46:00,Debit Card,Yes Bank,Android,1430.71,SUCCESS,
TXN155448,2025-01-01 20:48:00,UPI,HDFC Bank,Desktop,559.21,SUCCESS,
TXN118750,2025-01-01 20:55:00,Debit Card,Kotak Bank,iOS,1402.1,SUCCESS,
TXN166662,2025-01-01 20:57:00,UPI,HDFC Bank,iOS,2304.69,SUCCESS,
TXN179406,2025-01-01 21:07:00,Wallet,HDFC Bank,Android,574.63,SUCCESS,
TXN131260,2025-01-01 21:12:00,Debit Card,SBI,Desktop,669.5,SUCCESS,
TXN136710,2025-01-01 21:13:00,UPI,Axis Bank,iOS,3956.71,SUCCESS,
TXN168284,2025-01-01 21:14:00,Wallet,Axis Bank,iOS,238.23,SUCCESS,
TXN106938,2025-01-01 21:17:00,Debit Card,Kotak Bank,iOS,5455.57,SUCCESS,
TXN157962,2025-01-01 21:19:00,Debit Card,Yes Bank,Android,4092.6,SUCCESS,
TXN125941,2025-01-01 21:24:00,UPI,ICICI Bank,iOS,6978.22,SUCCESS,
TXN115831,2025-01-01 21:27:00,Credit Card,SBI,Desktop,626.52,SUCCESS,
TXN149183,2025-01-01 21:30:00,Credit Card,Yes Bank,Android,405.61,SUCCESS,
TXN148730,2025-01-01 21:32:00,UPI,ICICI Bank,Android,2913.64,FAILED,BANK_DECLINE
TXN151349,2025-01-01 21:37:00,Credit Card,HDFC Bank,Android,1065.59,SUCCESS,
TXN131176,2025-01-01 21:43:00,Credit Card,SBI,Android,1693.59,SUCCESS,
TXN157463,2025-01-01 21:46:00,UPI,SBI,Desktop,146.6,SUCCESS,
TXN176958,2025-01-01 21:55:00,Credit Card,ICICI Bank,iOS,1105.46,SUCCESS,
TXN128068,2025-01-01 21:55:00,UPI,Axis Bank,Desktop,468.37,SUCCESS,
TXN137256,2025-01-01 22:02:00,UPI,Yes Bank,iOS,432.42,SUCCESS,
TXN109718,2025-01-01 22:08:00,Wallet,Axis Bank,Desktop,1128.99,SUCCESS,
TXN161201,2025-01-01 22:21:00,Debit Card,Kotak Bank,iOS,13236.0,FAILED,LIMIT_EXCEEDED
TXN155888,2025-01-01 22:23:00,Credit Card,ICICI Bank,Desktop,1448.04,FAILED,OTP_TIMEOUT
TXN100594,2025-01-01 22:25:00,UPI,Kotak Bank,Android,2071.39,SUCCESS,
TXN105341,2025-01-01 22:26:00,Credit Card,HDFC Bank,iOS,3381.83,FAILED,BANK_DECLINE
TXN110475,2025-01-01 22:29:00,Debit Card,SBI,Desktop,1092.09,SUCCESS,
TXN171671,2025-01-01 22:34:00,UPI,ICICI Bank,iOS,2160.78,SUCCESS,
TXN109280,2025-01-01 22:37:00,Debit Card,SBI,iOS,1177.66,SUCCESS,
TXN155786,2025-01-01 22:42:00,UPI,Kotak Bank,iOS,3202.17,SUCCESS,
TXN147444,2025-01-01 22:45:00,UPI,SBI,Android,2460.4,SUCCESS,
TXN177063,2025-01-01 22:52:00,Credit Card,Kotak Bank,Android,17573.89,SUCCESS,
TXN132230,2025-01-01 23:04:00,Credit Card,ICICI Bank,Desktop,1904.83,SUCCESS,
TXN177912,2025-01-01 23:08:00,UPI,HDFC Bank,Android,330.05,SUCCESS,
TXN155982,2025-01-01 23:12:00,UPI,HDFC Bank,Android,160.86,SUCCESS,
TXN135132,2025-01-01 23:35:00,Debit Card,Axis Bank,Android,904.01,SUCCESS,
TXN119056,2025-01-01 23:51:00,Debit Card,HDFC Bank,iOS,2546.68,SUCCESS,
TXN106476,2025-01-01 23:53:00,Net Banking,HDFC Bank,Android,1079.81,SUCCESS,
TXN168035,2025-01-01 23:58:00,Credit Card,ICICI Bank,Android,840.62,SUCCESS,
TXN169163,2025-01-02 00:00:00,Wallet,ICICI Bank,Android,4893.26,SUCCESS,
TXN168471,2025-01-02 00:05:00,Credit Card,Kotak Bank,iOS,5885.19,SUCCESS,
TXN133703,2025-01-02 00:11:00,UPI,SBI,iOS,2356.26,SUCCESS,
TXN173131,2025-01-02 00:17:00,Debit Card,SBI,iOS,886.69,SUCCESS,
TXN113262,2025-01-02 00:18:00,UPI,SBI,Desktop,5068.91,SUCCESS,
TXN125216,2025-01-02 00:27:00,Credit Card,HDFC Bank,Android,1550.59,SUCCESS,
TXN130689,2025-01-02 00:27:00,UPI,HDFC Bank,Desktop,595.41,FAILED,BANK_DECLINE
TXN178160,2025-01-02 00:33:00,Debit Card,Yes Bank,Android,3608.91,SUCCESS,
TXN170896,2025-01-02 00:40:00,UPI,ICICI Bank,Android,4238.95,SUCCESS,
TXN172708,2025-01-02 00:42:00,Debit Card,HDFC Bank,Desktop,2092.43,SUCCESS,
TXN141545,2025-01-02 00:46:00,Credit Card,Axis Bank,iOS,2066.58,SUCCESS,
TXN134560,2025-01-02 00:47:00,UPI,HDFC Bank,Android,813.39,SUCCESS,
TXN123226,2025-01-02 00:50:00,Debit Card,SBI,Android,508.12,FAILED,NETWORK_ERROR
TXN137462,2025-01-02 00:53:00,Net Banking,HDFC Bank,Android,11618.88,SUCCESS,
TXN145846,2025-01-02 00:59:00,UPI,HDFC Bank,Desktop,11862.06,SUCCESS,
TXN172337,2025-01-02 01:08:00,UPI,ICICI Bank,Android,2891.2,SUCCESS,
TXN107098,2025-01-02 01:11:00,Debit Card,ICICI Bank,Desktop,691.13,SUCCESS,
TXN158083,2025-01-02 01:16:00,Credit Card,Kotak Bank,iOS,2615.69,SUCCESS,
TXN135715,2025-01-02 01:21:00,Debit Card,Yes Bank,Desktop,2038.14,SUCCESS,
TXN145661,2025-01-02 01:21:00,Wallet,HDFC Bank,Desktop,3995.38,SUCCESS,
TXN128745,2025-01-02 01:21:00,Credit Card,HDFC Bank,Android,912.2,SUCCESS,
TXN148199,2025-01-02 01:25:00,Credit Card,HDFC Bank,Android,2761.06,SUCCESS,
TXN178658,2025-01-02 01:32:00,UPI,ICICI Bank,iOS,3990.63,SUCCESS,
TXN119116,2025-01-02 01:41:00,UPI,HDFC Bank,Desktop,6591.11,FAILED,OTP_TIMEOUT
TXN113802,2025-01-02 01:44:00,Credit Card,SBI,Desktop,3350.29,SUCCESS,
TXN117434,2025-01-02 01:45:00,UPI,Kotak Bank,Android,529.17,FAILED,INVALID_VPA_RESPONSE
TXN129650,2025-01-02 01:47:00,Debit Card,HDFC Bank,Android,633.99,SUCCESS,
TXN117114,2025-01-02 01:50:00,UPI,Kotak Bank,Android,966.99,SUCCESS,
TXN125299,2025-01-02 01:55:00,Debit Card,SBI,iOS,546.73,SUCCESS,
TXN124699,2025-01-02 01:56:00,UPI,HDFC Bank,Android,1632.14,SUCCESS,
TXN141447,2025-01-02 01:59:00,UPI,ICICI Bank,Android,3019.15,SUCCESS,
TXN121829,2025-01-02 02:00:00,Debit Card,Kotak Bank,Android,722.45,SUCCESS,
TXN134766,2025-01-02 02:03:00,Wallet,Yes Bank,Android,1465.36,SUCCESS,
TXN159129,2025-01-02 02:07:00,Net Banking,Axis Bank,iOS,7121.01,SUCCESS,
TXN146750,2025-01-02 02:07:00,Credit Card,ICICI Bank,iOS,1706.87,SUCCESS,
TXN160846,2025-01-02 02:08:00,Debit Card,HDFC Bank,Android,1080.08,SUCCESS,
TXN152956,2025-01-02 02:11:00,UPI,Kotak Bank,iOS,6169.69,FAILED,BANK_TIMEOUT
TXN124489,2025-01-02 02:11:00,Debit Card,ICICI Bank,Android,1653.4,SUCCESS,
TXN120505,2025-01-02 02:14:00,Net Banking,Kotak Bank,Android,1512.37,FAILED,BANK_DECLINE
TXN129164,2025-01-02 02:14:00,UPI,HDFC Bank,iOS,1646.99,SUCCESS,
TXN131275,2025-01-02 02:18:00,UPI,Axis Bank,Desktop,838.39,FAILED,NETWORK_ERROR
TXN124130,2025-01-02 02:22:00,UPI,HDFC Bank,Android,441.68,SUCCESS,
TXN132250,2025-01-02 02:23:00,UPI,HDFC Bank,iOS,1420.8,SUCCESS,
TXN155775,2025-01-02 02:26:00,Credit Card,Axis Bank,iOS,417.6,SUCCESS,
TXN169663,2025-01-02 02:28:00,Credit Card,SBI,Desktop,2463.33,SUCCESS,
TXN153124,2025-01-02 02:29:00,Debit Card,Kotak Bank,Desktop,591.05,SUCCESS,
TXN166045,2025-01-02 02:30:00,Debit Card,HDFC Bank,iOS,5169.47,SUCCESS,
TXN152763,2025-01-02 02:39:00,UPI,ICICI Bank,iOS,2494.17,SUCCESS,
TXN122674,2025-01-02 02:45:00,Wallet,HDFC Bank,Desktop,425.98,SUCCESS,
TXN177164,2025-01-02 02:47:00,Credit Card,Kotak Bank,Desktop,497.99,SUCCESS,
TXN169531,2025-01-02 02:49:00,Debit Card,Axis Bank,Android,370.98,SUCCESS,
TXN176503,2025-01-02 02:50:00,Debit Card,HDFC Bank,Desktop,1571.54,SUCCESS,
TXN156960,2025-01-02 02:57:00,UPI,ICICI Bank,iOS,2289.79,SUCCESS,
TXN174251,2025-01-02 02:59:00,UPI,HDFC Bank,Android,7344.63,SUCCESS,
TXN162170,2025-01-02 03:01:00,Net Banking,SBI,iOS,1067.94,SUCCESS,
TXN118733,2025-01-02 03:03:00,Credit Card,Kotak Bank,Android,7216.54,SUCCESS,
TXN170943,2025-01-02 03:04:00,Credit Card,HDFC Bank,Android,831.94,SUCCESS,
TXN127027,2025-01-02 03:07:00,Credit Card,Kotak Bank,Desktop,2757.04,SUCCESS,
TXN114142,2025-01-02 03:08:00,Wallet,HDFC Bank,Android,701.34,SUCCESS,
TXN176507,2025-01-02 03:09:00,Wallet,SBI,Android,4391.9,SUCCESS,
TXN128031,2025-01-02 03:14:00,Wallet,Axis Bank,Android,1483.15,SUCCESS,
TXN170715,2025-01-02 03:14:00,UPI,SBI,iOS,472.14,SUCCESS,
TXN102406,2025-01-02 03:15:00,Credit Card,Axis Bank,Desktop,1496.77,SUCCESS,
TXN154423,2025-01-02 03:21:00,Debit Card,Axis Bank,Android,797.05,SUCCESS,
TXN165027,2025-01-02 03:25:00,Net Banking,Kotak Bank,iOS,4188.78,SUCCESS,
TXN166564,2025-01-02 03:26:00,UPI,ICICI Bank,Android,336.39,SUCCESS,
TXN177905,2025-01-02 03:34:00,UPI,ICICI Bank,Android,1158.47,SUCCESS,
TXN125542,2025-01-02 03:35:00,UPI,ICICI Bank,Desktop,2695.18,SUCCESS,
TXN159083,2025-01-02 03:39:00,UPI,HDFC Bank,Desktop,1645.49,FAILED,OTP_TIMEOUT
TXN135713,2025-01-02 03:41:00,UPI,HDFC Bank,Android,1833.15,SUCCESS,
TXN127917,2025-01-02 03:42:00,UPI,HDFC Bank,Android,1033.92,SUCCESS,
TXN154932,2025-01-02 03:45:00,Debit Card,Axis Bank,Android,2644.17,SUCCESS,
TXN177776,2025-01-02 03:45:00,UPI,Kotak Bank,iOS,819.53,FAILED,BANK_TIMEOUT
TXN129280,2025-01-02 03:52:00,Debit Card,Kotak Bank,Android,3109.92,SUCCESS,
TXN147060,2025-01-02 03:53:00,UPI,SBI,Desktop,12836.02,SUCCESS,
TXN117936,2025-01-02 03:57:00,Debit Card,ICICI Bank,iOS,12206.65,FAILED,RISK_CHECK_DECLINED
TXN144204,2025-01-02 04:00:00,Credit Card,HDFC Bank,iOS,9475.31,SUCCESS,
TXN148515,2025-01-02 04:02:00,Debit Card,HDFC Bank,Android,3771.19,SUCCESS,
TXN161467,2025-01-02 04:03:00,UPI,SBI,Android,464.1,SUCCESS,
TXN113443,2025-01-02 04:04:00,Credit Card,SBI,Android,263.81,SUCCESS,
TXN100708,2025-01-02 04:06:00,Wallet,SBI,Android,5780.21,SUCCESS,
TXN136628,2025-01-02 04:08:00,Credit Card,Axis Bank,Android,1190.61,SUCCESS,
TXN120322,2025-01-02 04:10:00,Wallet,Kotak Bank,Android,765.01,SUCCESS,
TXN105078,2025-01-02 04:19:00,Credit Card,SBI,Android,1993.32,SUCCESS,
TXN125326,2025-01-02 04:21:00,Net Banking,Axis Bank,iOS,3455.49,SUCCESS,
TXN176796,2025-01-02 04:34:00,UPI,Kotak Bank,Android,1681.39,FAILED,INVALID_VPA_RESPONSE
TXN131573,2025-01-02 04:34:00,Debit Card,SBI,Android,844.47,SUCCESS,
TXN164779,2025-01-02 04:41:00,Debit Card,Kotak Bank,Desktop,356.77,SUCCESS,
TXN144618,2025-01-02 04:42:00,Wallet,Axis Bank,iOS,1484.48,SUCCESS,
TXN177030,2025-01-02 04:43:00,UPI,ICICI Bank,Android,2813.33,FAILED,BANK_DECLINE
TXN136552,2025-01-02 04:45:00,UPI,Axis Bank,Android,2832.14,SUCCESS,
TXN122932,2025-01-02 04:45:00,Debit Card,ICICI Bank,Android,626.44,SUCCESS,
TXN115769,2025-01-02 04:46:00,UPI,HDFC Bank,Android,1482.1,SUCCESS,
TXN145438,2025-01-02 04:46:00,UPI,Axis Bank,Android,6564.99,SUCCESS,
TXN163482,2025-01-02 04:50:00,UPI,HDFC Bank,Android,3542.53,SUCCESS,
TXN113664,2025-01-02 04:50:00,Debit Card,ICICI Bank,Android,2227.42,SUCCESS,
TXN116713,2025-01-02 04:50:00,Net Banking,Axis Bank,Desktop,728.15,SUCCESS,
TXN110090,2025-01-02 04:55:00,Debit Card,HDFC Bank,Android,900.96,SUCCESS,
TXN156091,2025-01-02 04:57:00,Credit Card,SBI,Android,2305.74,SUCCESS,
TXN141678,2025-01-02 05:02:00,UPI,ICICI Bank,iOS,287.16,SUCCESS,
TXN152868,2025-01-02 05:16:00,UPI,Kotak Bank,Android,906.96,SUCCESS,
TXN151790,2025-01-02 05:21:00,Credit Card,ICICI Bank,iOS,797.88,SUCCESS,
TXN138323,2025-01-02 05:24:00,UPI,SBI,Android,3939.16,SUCCESS,
TXN165450,2025-01-02 05:26:00,Credit Card,ICICI Bank,Android,190.47,SUCCESS,
TXN175700,2025-01-02 05:28:00,Credit Card,HDFC Bank,Android,345.08,SUCCESS,
TXN175980,2025-01-02 05:30:00,Debit Card,SBI,Android,1429.63,SUCCESS,
TXN133939,2025-01-02 05:30:00,Net Banking,HDFC Bank,Desktop,2687.04,SUCCESS,
TXN131879,2025-01-02 05:35:00,Credit Card,HDFC Bank,Android,461.98,SUCCESS,
TXN126098,2025-01-02 05:35:00,UPI,HDFC Bank,Android,295.44,SUCCESS,
TXN120525,2025-01-02 05:37:00,UPI,ICICI Bank,Android,2365.38,SUCCESS,
TXN124930,2025-01-02 05:38:00,Debit Card,Yes Bank,Android,138.54,SUCCESS,
TXN164404,2025-01-02 05:43:00,Credit Card,HDFC Bank,Android,4288.31,SUCCESS,
TXN159199,2025-01-02 05:51:00,UPI,Kotak Bank,Desktop,1284.32,FAILED,BANK_TIMEOUT
TXN127291,2025-01-02 05:52:00,Debit Card,ICICI Bank,Android,379.59,SUCCESS,
TXN107139,2025-01-02 05:54:00,UPI,SBI,Android,1636.22,SUCCESS,
TXN131528,2025-01-02 05:58:00,Credit Card,Kotak Bank,Android,694.3,SUCCESS,
TXN125356,2025-01-02 06:02:00,Debit Card,Kotak Bank,iOS,2090.43,SUCCESS,
TXN161366,2025-01-02 06:21:00,Debit Card,HDFC Bank,iOS,551.19,SUCCESS,
TXN128387,2025-01-02 06:22:00,UPI,HDFC Bank,iOS,1010.6,SUCCESS,
TXN136022,2025-01-02 06:23:00,UPI,Kotak Bank,Android,930.46,SUCCESS,
TXN153161,2025-01-02 06:23:00,UPI,ICICI Bank,Desktop,1432.95,SUCCESS,
TXN170067,2025-01-02 06:24:00,Wallet,HDFC Bank,Android,2567.12,SUCCESS,
TXN135451,2025-01-02 06:30:00,Net Banking,Axis Bank,Desktop,634.77,SUCCESS,
TXN163210,2025-01-02 06:30:00,UPI,ICICI Bank,Android,8562.61,SUCCESS,
TXN161454,2025-01-02 06:33:00,UPI,Axis Bank,Android,1182.53,SUCCESS,
TXN127287,2025-01-02 06:34:00,Debit Card,Kotak Bank,iOS,3988.95,SUCCESS,
TXN100826,2025-01-02 06:36:00,Net Banking,HDFC Bank,Android,1235.32,SUCCESS,
TXN111912,2025-01-02 06:39:00,UPI,Axis Bank,Android,2948.22,SUCCESS,
TXN122765,2025-01-02 06:43:00,Net Banking,Kotak Bank,Android,153.17,SUCCESS,
TXN170987,2025-01-02 06:46:00,Net Banking,Kotak Bank,Desktop,5276.28,SUCCESS,
TXN118290,2025-01-02 06:49:00,UPI,ICICI Bank,iOS,2664.07,SUCCESS,
TXN144345,2025-01-02 06:50:00,Wallet,HDFC Bank,Desktop,2084.21,SUCCESS,
TXN135555,2025-01-02 06:56:00,Credit Card,ICICI Bank,Android,1220.72,SUCCESS,
TXN162206,2025-01-02 06:58:00,Credit Card,ICICI Bank,iOS,4331.03,SUCCESS,
TXN109643,2025-01-02 06:59:00,Wallet,ICICI Bank,iOS,679.61,SUCCESS,
TXN112138,2025-01-02 07:00:00,Credit Card,Kotak Bank,Android,2383.91,SUCCESS,
TXN176566,2025-01-02 07:02:00,UPI,HDFC Bank,iOS,696.11,SUCCESS,
TXN117222,2025-01-02 07:03:00,UPI,ICICI Bank,Android,671.79,FAILED,BANK_DECLINE
TXN133355,2025-01-02 07:14:00,Credit Card,ICICI Bank,Desktop,2666.2,SUCCESS,
TXN145437,2025-01-02 07:16:00,Net Banking,Axis Bank,iOS,4087.44,SUCCESS,
TXN110327,2025-01-02 07:17:00,Net Banking,Axis Bank,Android,2272.69,SUCCESS,
TXN132199,2025-01-02 07:19:00,Credit Card,SBI,Android,1271.64,SUCCESS,
TXN165576,2025-01-02 07:19:00,Debit Card,ICICI Bank,Desktop,5326.82,SUCCESS,
TXN155268,2025-01-02 07:20:00,Debit Card,SBI,Desktop,3973.84,SUCCESS,
TXN128486,2025-01-02 07:25:00,Credit Card,HDFC Bank,Desktop,410.45,SUCCESS,
TXN153953,2025-01-02 07:28:00,Net Banking,ICICI Bank,Android,1922.02,SUCCESS,
TXN110852,2025-01-02 07:29:00,Credit Card,SBI,Desktop,3989.27,SUCCESS,
TXN170894,2025-01-02 07:32:00,UPI,HDFC Bank,Android,2036.79,SUCCESS,
TXN150094,2025-01-02 07:33:00,UPI,Axis Bank,Android,1997.69,SUCCESS,
TXN127544,2025-01-02 07:34:00,UPI,Kotak Bank,iOS,684.4,FAILED,BANK_TIMEOUT
TXN171888,2025-01-02 07:35:00,Net Banking,ICICI Bank,iOS,6273.49,SUCCESS,
TXN178918,2025-01-02 07:54:00,Wallet,ICICI Bank,iOS,1700.72,SUCCESS,
TXN133312,2025-01-02 07:54:00,UPI,Yes Bank,iOS,4419.77,SUCCESS,
TXN114420,2025-01-02 08:05:00,Credit Card,Axis Bank,iOS,136.3,SUCCESS,
TXN128062,2025-01-02 08:06:00,UPI,SBI,iOS,1999.29,SUCCESS,
TXN177832,2025-01-02 08:10:00,Credit Card,Kotak Bank,iOS,658.73,SUCCESS,
TXN161643,2025-01-02 08:16:00,Credit Card,SBI,iOS,2123.88,SUCCESS,
TXN146754,2025-01-02 08:17:00,Credit Card,HDFC Bank,iOS,3795.78,SUCCESS,
TXN162140,2025-01-02 08:21:00,UPI,ICICI Bank,Android,4419.78,FAILED,INSUFFICIENT_FUNDS
TXN144463,2025-01-02 08:28:00,Wallet,ICICI Bank,Desktop,951.91,SUCCESS,
TXN172273,2025-01-02 08:29:00,Debit Card,ICICI Bank,Android,3048.85,SUCCESS,
TXN130619,2025-01-02 08:38:00,UPI,HDFC Bank,Android,3513.6,SUCCESS,
TXN115367,2025-01-02 08:39:00,UPI,ICICI Bank,Android,585.19,SUCCESS,
TXN170699,2025-01-02 08:40:00,Credit Card,Yes Bank,Android,491.77,SUCCESS,
TXN127170,2025-01-02 08:42:00,Credit Card,Axis Bank,iOS,1040.15,SUCCESS,
TXN141836,2025-01-02 08:42:00,UPI,ICICI Bank,Desktop,524.07,SUCCESS,
TXN101807,2025-01-02 08:44:00,UPI,ICICI Bank,Android,1865.1,SUCCESS,
TXN168310,2025-01-02 08:47:00,UPI,HDFC Bank,iOS,1761.56,SUCCESS,
